input_index,qx,qy,qz,qw,angle_deg
1038,-0.001487590660,0.000046667421,-0.001123248004,0.999998261604,0.213669288
1039,-0.000305328591,0.000063990883,0.000823628806,0.999999612158,0.100924202
1040,0.001321097417,0.000008072756,-0.000169492075,0.999999112954,0.152630286
1041,-0.000985992785,0.000022363870,-0.000278121585,0.999999474983,0.117423302
1042,-0.000169333537,-0.000012639896,0.000420380379,0.999999897223,0.051953504
1043,0.000601554585,-0.000011007566,-0.000537822028,0.999999674379,0.092474874
1044,-0.000813798336,0.000057074857,0.000118251099,0.999999660246,0.094460481
1045,0.000417859628,0.000002689477,0.000002611175,0.999999912690,0.047885114
1046,0.000084002621,0.000019946532,-0.000162245240,0.999999983111,0.021060489
1047,-0.000343101697,0.000043024156,0.000144923956,0.999999929714,0.042963860
1048,0.000410289324,0.000003756741,-0.000108866004,0.999999909898,0.048644523
1049,-0.000521429131,0.000038731704,0.000098945340,0.999999858411,0.060979367
1050,0.000046132792,-0.000025439657,-0.000113542658,0.999999992166,0.014343342
1051,0.000151739534,0.000024504649,-0.000132354120,0.999999979429,0.023243445
1052,0.000007648689,0.000045182173,0.000171400649,0.999999984261,0.020330918
1053,-0.000016964325,0.000004024468,0.000008893717,0.999999999808,0.002242844
1054,-0.000022168436,0.000044758744,0.000231933705,0.999999971856,0.027186960
1055,-0.000144364661,0.000059171508,0.000292307869,0.999999945107,0.037968788
1056,0.000132989358,0.000102363866,0.000009323501,0.999999985874,0.019260744
1057,0.000432165606,0.002253614464,0.000102931022,0.999997361926,0.263215323
1058,-0.000338983463,0.006025985950,0.002711787776,0.999978109156,0.758227749
1059,0.000332172407,0.008871084871,0.002996318797,0.999956106831,1.073662250
1060,-0.000170387019,0.008452896123,0.003463944468,0.999958259431,1.047003948
1061,0.000093167613,0.008741455298,0.003178014401,0.999956738316,1.065910897
1062,0.000132429896,0.009444232732,0.004146899736,0.999946794661,1.182080787
1063,-0.000414836423,0.010141362161,0.003530399620,0.999942256814,1.231459366
1064,0.000305389549,0.008066379624,0.003537425452,0.999961162685,1.009935483
1065,-0.000053250177,0.007858681581,0.002386917543,0.999966269888,0.941190947
1066,-0.000113659533,0.004685775739,0.002430730524,0.999986060971,0.605040423
1067,0.000005811758,0.005718866702,0.001029446974,0.999983117242,0.665870747
1068,0.000406859946,0.005602858794,0.002352945079,0.999981452872,0.697921590
1069,-0.000510596581,0.006208428218,0.002239356475,0.999978089756,0.758563641
1070,-0.000039383505,0.003027502797,0.001559689426,0.999994200006,0.390284790
1071,-0.000294768303,0.000540712432,-0.000011927352,0.999999810300,0.070583247
1072,0.000426278420,0.000054935175,-0.000622234902,0.999999714046,0.086659373
1073,0.000306015030,0.000037001425,0.000338649876,0.999999895151,0.052474684
1074,-0.000402775786,0.000005023229,0.000124886891,0.999999911075,0.048325899
1075,0.000539163022,-0.000039928819,-0.000227752994,0.999999827919,0.067225560
1076,-0.000288508885,-0.000099829391,0.000045081333,0.999999952382,0.035363262
1077,-0.000210119703,-0.001130577159,-0.000333163670,0.999999283323,0.137192167
1078,0.000373592290,0.000434285421,0.000259671650,0.999999802198,0.072074761
1079,-0.000385151672,0.002134327246,0.000669838885,0.999997423807,0.260109905
1080,0.000282561697,0.002888286316,0.001118080794,0.999995163916,0.356381127
1081,-0.000006820247,0.005101373651,0.002005094557,0.999984977655,0.628111915
1082,-0.000051598278,0.005525565965,0.002286538348,0.999982118441,0.685284595
1083,-0.000067707922,0.004492438178,0.002031010776,0.999987844131,0.565016419
1084,-0.000172458893,0.004065749624,0.001447685765,0.999990672028,0.494950276
1085,0.000245768485,0.003266414992,0.001127710501,0.999993999182,0.396984062
1086,0.000098468402,0.002986117842,0.001004179115,0.999995032502,0.361190783
1087,-0.000216860886,0.002667949437,0.001425233436,0.999995401853,0.347503534
