t_sec,x,y,z,qx,qy,qz,qw
7.466910,14.406238555908203,-15.929865837097168,1.6890630722045898,-0.42643481492996216,0.5427923202514648,-0.5353042483329773,0.48680511116981506
7.500245,14.437999725341797,-16.110177993774414,1.6832284927368164,-0.42624858021736145,0.542854368686676,-0.53569096326828,0.4864735007286072
7.533579,14.484330177307129,-16.295724868774414,1.6731586456298828,-0.4259929358959198,0.5427308678627014,-0.5359057784080505,0.4865986406803131
7.566914,14.45197868347168,-16.522687911987305,1.6591567993164062,-0.4259869456291199,0.5425116419792175,-0.5356686115264893,0.4871092140674591
7.600248,14.497598648071289,-16.711437225341797,1.648756980895996,-0.4260702431201935,0.5425202250480652,-0.5355786085128784,0.48712587356567383
7.633582,14.478466033935547,-16.921031951904297,1.640070915222168,-0.4264751076698303,0.5422062873840332,-0.5353028774261475,0.48742395639419556
7.666917,14.523248672485352,-17.11278533935547,1.6295347213745117,-0.4271767735481262,0.5417726635932922,-0.5348048806190491,0.4878383278846741
7.700252,14.568195343017578,-17.305919647216797,1.6189212799072266,-0.42729073762893677,0.5417518615722656,-0.5347141027450562,0.48786112666130066
7.733586,14.484682083129883,-17.527620315551758,1.5985069274902344,-0.42678800225257874,0.5422165989875793,-0.5351974368095398,0.4872545301914215
7.766920,14.527799606323242,-17.72373390197754,1.5875768661499023,-0.4267804026603699,0.5422475337982178,-0.5351870656013489,0.4872380197048187
7.800255,14.57104206085205,-17.921100616455078,1.5765762329101562,-0.4264982044696808,0.542513906955719,-0.5353888273239136,0.48696693778038025
7.833589,14.511639595031738,-18.157377243041992,1.5680150985717773,-0.4262309670448303,0.5430130362510681,-0.5355006456375122,0.48652148246765137
7.866923,14.553544044494629,-18.357494354248047,1.5569114685058594,-0.4268231689929962,0.5425420999526978,-0.5351434946060181,0.48692041635513306
7.900258,14.529109954833984,-18.582298278808594,1.5498390197753906,-0.4263979196548462,0.5430599451065063,-0.5353030562400818,0.4865402281284332
7.933593,14.570133209228516,-18.785118103027344,1.5386619567871094,-0.42715686559677124,0.5422207713127136,-0.5348469614982605,0.4873114228248596
7.966927,14.565385818481445,-18.99383544921875,1.5248651504516602,-0.42679667472839355,0.5428035259246826,-0.53519606590271,0.48659446835517883
8.000261,14.605878829956055,-19.19884490966797,1.5135135650634766,-0.4275556802749634,0.5418869256973267,-0.5347766280174255,0.4874102473258972
8.033596,14.64651107788086,-19.405029296875,1.5020780563354492,-0.42869701981544495,0.5408056378364563,-0.533959150314331,0.48850369453430176
8.066931,14.648316383361816,-19.618576049804688,1.4987268447875977,-0.4267042875289917,0.5428667664527893,-0.5350884795188904,0.48672327399253845
8.100265,14.688568115234375,-19.827516555786133,1.4872550964355469,-0.4268195629119873,0.5426952838897705,-0.5350205302238464,0.4868881404399872
8.133599,14.7289400100708,-20.03803062438965,1.475693702697754,-0.42658883333206177,0.5427531003952026,-0.5352461934089661,0.48677772283554077
8.166934,14.769476890563965,-20.24982261657715,1.4640388488769531,-0.4264373481273651,0.5429079532623291,-0.535391628742218,0.48657792806625366
8.200268,14.803365707397461,-20.331581115722656,1.4745140075683594,-0.4262402355670929,0.5430359244346619,-0.535663366317749,0.4863086938858032
8.233602,14.84398078918457,-20.540721893310547,1.4635372161865234,-0.42609933018684387,0.543239414691925,-0.5357951521873474,0.4860595166683197
8.266937,14.875354766845703,-20.720691680908203,1.4600543975830078,-0.4261038303375244,0.543449342250824,-0.5358086228370667,0.48580607771873474
8.300271,14.915824890136719,-20.930538177490234,1.4492301940917969,-0.426204115152359,0.5434707999229431,-0.5357275009155273,0.48578354716300964
8.333606,14.9563570022583,-21.141496658325195,1.4383478164672852,-0.4262443780899048,0.5433732867240906,-0.5356521606445312,0.4859403073787689
8.366940,14.938514709472656,-21.545625686645508,1.4138035774230957,-0.4268816113471985,0.543175995349884,-0.5353400111198425,0.48594558238983154
8.400275,14.979002952575684,-21.765098571777344,1.4019904136657715,-0.42759352922439575,0.542608380317688,-0.53471839427948,0.4866376519203186
8.433609,14.985710144042969,-21.988710403442383,1.3990449905395508,-0.4278983771800995,0.5424959659576416,-0.5344105958938599,0.4868330955505371
8.466944,15.025918960571289,-22.210412979125977,1.387251377105713,-0.4274546504020691,0.5426800847053528,-0.5346783399581909,0.48672372102737427
8.500278,15.066253662109375,-22.43320655822754,1.375375747680664,-0.42746981978416443,0.5426249504089355,-0.5346832275390625,0.48676642775535583
8.533612,15.065510749816895,-22.664457321166992,1.357572078704834,-0.4274962544441223,0.5425984859466553,-0.534728467464447,0.4867231249809265
8.566947,15.10544490814209,-22.88973617553711,1.345438003540039,-0.42749476432800293,0.5425082445144653,-0.5347740650177002,0.48677486181259155
8.600281,15.145506858825684,-23.116191864013672,1.333237648010254,-0.4274560511112213,0.5423756837844849,-0.5348508358001709,0.48687219619750977
8.633615,15.142642974853516,-23.357563018798828,1.3144350051879883,-0.4264560341835022,0.5429384112358093,-0.5354936122894287,0.4864152669906616
8.666950,15.18212604522705,-23.586681365966797,1.3020105361938477,-0.42617735266685486,0.5425920486450195,-0.5358150601387024,0.4866918623447418
8.700285,15.121607780456543,-23.844310760498047,1.2771124839782715,-0.42628225684165955,0.5425300002098083,-0.5357835292816162,0.4867039620876312
8.733619,15.160213470458984,-24.076074600219727,1.2642812728881836,-0.426851749420166,0.5424177646636963,-0.5351961851119995,0.4869760274887085
8.766954,15.152128219604492,-24.325939178466797,1.235550880432129,-0.42738932371139526,0.5417633652687073,-0.534734308719635,0.48773977160453796
8.800288,15.190215110778809,-24.56041717529297,1.2223024368286133,-0.42783501744270325,0.5415443181991577,-0.5342046022415161,0.48817262053489685
8.833623,15.228506088256836,-24.796199798583984,1.2089738845825195,-0.42779338359832764,0.5419149994850159,-0.5341225862503052,0.487887442111969
8.866957,15.266836166381836,-25.033130645751953,1.195603847503662,-0.42762133479118347,0.541982889175415,-0.5342430472373962,0.4878309369087219
8.900291,15.22646713256836,-25.30336570739746,1.1493782997131348,-0.42755916714668274,0.5413351655006409,-0.5340015292167664,0.48886793851852417
8.933626,15.263792037963867,-25.543241500854492,1.135359764099121,-0.42788031697273254,0.5406540632247925,-0.533578634262085,0.48980146646499634
8.966960,15.237239837646484,-25.788557052612305,1.102820873260498,-0.43258345127105713,0.5359492301940918,-0.5299361348152161,0.49477043747901917
9.000295,15.27458381652832,-26.03018569946289,1.088343620300293,-0.4370163381099701,0.5328293442726135,-0.5263616442680359,0.49804919958114624
9.033629,15.311697006225586,-26.2728271484375,1.0738682746887207,-0.4455891251564026,0.5245593786239624,-0.5187331438064575,0.5071526169776917
9.066964,15.338335037231445,-26.523845672607422,1.0568790435791016,-0.45883163809776306,0.5118566751480103,-0.5066683888435364,0.5203494429588318
9.100298,15.374897003173828,-26.76882553100586,1.0421541929244995,-0.4678134024143219,0.5023793578147888,-0.49816766381263733,0.5297118425369263
9.133633,15.40579605102539,-27.021305084228516,1.0276238918304443,-0.4707461893558502,0.49870216846466064,-0.49506768584251404,0.533481240272522
