input_index,qx,qy,qz,qw,angle_deg
387,0.000012941042,0.000006488496,-0.000016550385,0.999999999758,0.002519676
388,0.000004153505,0.000006989686,-0.000009019287,0.999999999926,0.001391497
389,0.000019895564,0.000009758005,-0.000001348747,0.999999999754,0.002544013
390,0.000014896521,0.000018101954,-0.000004069264,0.999999999717,0.002726571
391,-0.000001813007,0.000006773418,-0.000009901325,0.999999999926,0.001390305
392,0.000019522768,0.000004944491,-0.000003468141,0.999999999791,0.002341749
393,-0.000003848926,0.000019445361,-0.000017896303,0.999999999643,0.003060290
394,0.000019437948,0.000008841877,0.000004285463,0.999999999763,0.002495829
395,0.000012958936,0.000015609981,-0.000003284031,0.999999999789,0.002355102
396,0.000010634209,0.000015791310,-0.000004751327,0.999999999807,0.002248528
397,0.000007522342,0.000006155489,0.000001876258,0.999999999951,0.001134376
398,0.000008971385,0.000009874099,-0.000007296762,0.999999999884,0.001742494
399,0.000008460343,0.000005261203,-0.000015170900,0.999999999835,0.002079810
400,0.000012889015,0.000016754939,0.000004252762,0.999999999768,0.002470879
401,0.000012499569,0.000014698896,-0.000019119070,0.999999999631,0.003112665
402,0.000002839382,0.000007522388,0.000007191013,0.999999999942,0.001236098
403,0.000006023628,0.000011091274,-0.000002939435,0.999999999916,0.001485014
404,0.000013993372,0.000007212629,-0.000008085733,0.999999999843,0.002028030
405,0.000003461666,0.000015001020,0.000003849391,0.999999999874,0.001818476
406,0.000020386014,0.000010745467,-0.000011942752,0.999999999663,0.002974272
407,0.000008979707,0.000018767650,-0.000006747646,0.999999999761,0.002506363
408,0.000018889628,0.000014319060,0.000002067883,0.999999999717,0.002726532
409,0.000011742735,0.000006592876,-0.000022107481,0.999999999665,0.002966347
410,0.000012897545,0.000016439447,-0.000000257311,0.999999999782,0.002394575
411,0.000023284210,0.000010783453,0.000000071623,0.999999999671,0.002940435
412,0.000003604938,0.000009918165,-0.000013798848,0.999999999849,0.001990643
413,0.000008906006,0.000026173915,0.000002449904,0.999999999615,0.003180598
414,0.000020419671,0.000023302146,-0.000004380722,0.999999999510,0.003585716
415,0.000007413319,0.000005458860,-0.000013944071,0.999999999860,0.001914720
416,0.000023580211,0.000015578166,0.000008409231,0.999999999565,0.003378840
417,0.000012075947,0.000011878207,-0.000020256676,0.999999999651,0.003025853
418,0.000011081076,0.000007353892,0.000006371116,0.999999999891,0.001689831
419,0.000013902021,0.000012892617,-0.000006301830,0.999999999800,0.002289535
420,0.000009563540,0.000012483265,-0.000010881177,0.999999999817,0.002191347
421,0.000015164393,0.000013802418,0.000008355624,0.999999999755,0.002537322
422,0.000004595867,0.000007166473,-0.000008942305,0.999999999924,0.001414847
